# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
340   -3.969   -9.432    0.68   2   1    -0.45    -0.89    0.002    60.46
341   -3.861   -9.486    0.68   2   1    -0.44    -0.90    0.002    60.40
342   -3.753   -9.539    0.69   2   1    -0.43    -0.90    0.002    60.34
343   -3.643   -9.590    0.69   2   1    -0.42    -0.91    0.002    60.29
344   -3.533   -9.639    0.69   2   1    -0.41    -0.91    0.002    60.23
345   -3.423   -9.687    0.69   2   1    -0.39    -0.92    0.002    60.18
346   -3.312   -9.734    0.69   2   1    -0.38    -0.92    0.002    60.13
347   -3.201   -9.779    0.69   2   1    -0.37    -0.93    0.002    60.08
348   -3.089   -9.823    0.70   2   1    -0.36    -0.93    0.002    60.03
349   -2.976   -9.864    0.70   2   1    -0.34    -0.94    0.002    59.98
350   -2.863   -9.905    0.70   2   1    -0.33    -0.94    0.002    59.94
351   -2.750   -9.944    0.70   2   1    -0.32    -0.95    0.002    59.89
352   -2.636   -9.981    0.70   2   1    -0.30    -0.95    0.002    59.85
353   -2.522  -10.016    0.71   2   1    -0.29    -0.96    0.002    59.81
354   -2.407  -10.051    0.71   2   1    -0.28    -0.96    0.002    59.77
355   -2.292  -10.083    0.71   2   1    -0.27    -0.96    0.002    59.73
356   -2.177  -10.114    0.71   2   1    -0.25    -0.97    0.002    59.70
357   -2.061  -10.143    0.71   2   1    -0.24    -0.97    0.002    59.66
358   -1.945  -10.171    0.72   2   1    -0.23    -0.97    0.002    59.63
359   -1.829  -10.197    0.72   2   1    -0.21    -0.98    0.002    59.60
360   -1.712  -10.221    0.72   2   1    -0.20    -0.98    0.002    59.57
361   -1.595  -10.244    0.72   2   1    -0.19    -0.98    0.002    59.54
362   -1.478  -10.266    0.72   2   1    -0.17    -0.99    0.002    59.52
363   -1.361  -10.285    0.73   2   1    -0.16    -0.99    0.002    59.50
364   -1.243  -10.303    0.73   2   1    -0.14    -0.99    0.002    59.48
365   -1.125  -10.320    0.73   2   1    -0.13    -0.99    0.002    59.46
366   -1.007  -10.334    0.73   2   1    -0.12    -0.99    0.002    59.44
367   -0.889  -10.347    0.73   2   1    -0.10    -0.99    0.002    59.42
368   -0.771  -10.359    0.74   2   1    -0.09    -1.00    0.002    59.41
369   -0.653  -10.369    0.74   2   1    -0.08    -1.00    0.002    59.40
370   -0.534  -10.377    0.74   2   1    -0.06    -1.00    0.002    59.39
371   -0.415  -10.383    0.74   2   1    -0.05    -1.00    0.002    59.38
372   -0.297  -10.388    0.74   2   1    -0.03    -1.00    0.002    59.37
373   -0.178  -10.392    0.75   2   1    -0.02    -1.00    0.002    59.37
374   -0.059  -10.393    0.75   2   1    -0.01    -1.00    0.002    59.37
375    0.059  -10.393    0.75   2   1     0.01    -1.00    0.002    59.37
376    0.178  -10.392    0.75   2   1     0.02    -1.00    0.002    59.37
377    0.297  -10.388    0.76   2   1     0.03    -1.00    0.002    59.37
378    0.415  -10.383    0.76   2   1     0.05    -1.00    0.002    59.38
379    0.534  -10.377    0.76   2   1     0.06    -1.00    0.002    59.39
380    0.653  -10.369    0.76   2   1     0.08    -1.00    0.002    59.40
