# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
364   -1.740  -13.113    0.73   2   1    -0.13    -0.99    0.002    83.11
365   -1.575  -13.134    0.73   2   1    -0.12    -0.99    0.002    83.11
366   -1.410  -13.153    0.73   2   1    -0.11    -0.99    0.002    83.11
367   -1.245  -13.169    0.73   2   1    -0.09    -1.00    0.002    83.11
368   -1.079  -13.184    0.74   2   1    -0.08    -1.00    0.002    83.11
369   -0.914  -13.197    0.74   2   1    -0.07    -1.00    0.002    83.11
370   -0.748  -13.207    0.74   2   1    -0.06    -1.00    0.002    83.11
371   -0.582  -13.215    0.74   2   1    -0.04    -1.00    0.002    83.11
372   -0.416  -13.222    0.74   2   1    -0.03    -1.00    0.002    83.11
373   -0.249  -13.226    0.75   2   1    -0.02    -1.00    0.002    83.11
374   -0.083  -13.228    0.75   2   1    -0.01    -1.00    0.002    83.11
375    0.083  -13.228    0.75   2   1     0.01    -1.00    0.002    83.11
376    0.249  -13.226    0.75   2   1     0.02    -1.00    0.002    83.11
377    0.416  -13.222    0.76   2   1     0.03    -1.00    0.002    83.11
378    0.582  -13.215    0.76   2   1     0.04    -1.00    0.002    83.11
379    0.748  -13.207    0.76   2   1     0.06    -1.00    0.002    83.11
