# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
262  -37.075   45.481    6.56   2   1    -0.92    -0.38    0.025    59.37
263  -36.402   44.160    6.59   2   1    -0.85    -0.52    0.025    59.37
264  -35.531   42.960    6.61   2   1    -0.76    -0.65    0.025    59.37
265  -34.482   41.912    6.64   2   1    -0.65    -0.76    0.025    59.37
266  -33.283   41.040    6.66   2   1    -0.52    -0.85    0.025    59.37
267  -31.962   40.367    6.69   2   1    -0.38    -0.92    0.025    59.37
268  -30.552   39.909    6.71   2   1    -0.23    -0.97    0.025    59.37
269  -29.087   39.677    6.74   2   1    -0.08    -1.00    0.025    59.37
270  -27.605   39.677    6.76   2   1     0.08    -1.00    0.025    59.37
271  -26.140   39.909    6.79   2   1     0.23    -0.97    0.025    59.37
272  -24.730   40.367    6.81   2   1     0.38    -0.92    0.025    59.37
273  -23.409   41.040    6.84   2   1     0.52    -0.85    0.025    59.37
274  -22.209   41.912    6.86   2   1     0.65    -0.76    0.025    59.37
275  -21.161   42.960    6.89   2   1     0.76    -0.65    0.025    59.37
276  -20.290   44.160    6.91   2   1     0.85    -0.52    0.025    59.37
277  -19.616   45.481    6.94   2   1     0.92    -0.38    0.025    59.37
278  -19.158   46.891    6.96   2   1     0.97    -0.23    0.025    59.37
279  -18.926   48.355    6.99   2   1     1.00    -0.08    0.025    59.37
280    9.420   98.934    7.01   2   1     1.00     0.08    0.025    59.37
281    9.188  100.399    7.04   2   1     0.97     0.23    0.025    59.37
282    8.729  101.809    7.06   2   1     0.92     0.38    0.025    59.37
283    8.056  103.130    7.09   2   1     0.85     0.52    0.025    59.37
284    7.185  104.329    7.11   2   1     0.76     0.65    0.025    59.37
285    6.136  105.378    7.14   2   1     0.65     0.76    0.025    59.37
286    4.937  106.249    7.16   2   1     0.52     0.85    0.025    59.37
287    3.616  106.922    7.19   2   1     0.38     0.92    0.025    59.37
288    2.206  107.381    7.21   2   1     0.23     0.97    0.025    59.37
289    0.741  107.613    7.24   2   1     0.08     1.00    0.025    59.37
290   -0.741  107.613    7.26   2   1    -0.08     1.00    0.025    59.37
291   -2.206  107.381    7.29   2   1    -0.23     0.97    0.025    59.37
292   -3.616  106.922    7.31   2   1    -0.38     0.92    0.025    59.37
293   -4.937  106.249    7.34   2   1    -0.52     0.85    0.025    59.37
294   -6.136  105.378    7.36   2   1    -0.65     0.76    0.025    59.37
295   -7.185  104.329    7.39   2   1    -0.76     0.65    0.025    59.37
296   -8.056  103.130    7.41   2   1    -0.85     0.52    0.025    59.37
297   -8.729  101.809    7.44   2   1    -0.92     0.38    0.025    59.37
298   -9.188  100.399    7.46   2   1    -0.97     0.23    0.025    59.37
299   -9.420   98.934    7.49   2   1    -1.00     0.08    0.025    59.37
300   -9.420   97.452    7.51   2   1    -1.00    -0.08    0.025    59.37
301   -9.188   95.987    7.54   2   1    -0.97    -0.23    0.025    59.37
302   -8.729   94.577    7.56   2   1    -0.92    -0.38    0.025    59.37
303   -8.056   93.256    7.59   2   1    -0.85    -0.52    0.025    59.37
304   -7.185   92.057    7.61   2   1    -0.76    -0.65    0.025    59.37
305   -6.136   91.008    7.64   2   1    -0.65    -0.76    0.025    59.37
306   -4.937   90.137    7.66   2   1    -0.52    -0.85    0.025    59.37
307   -3.616   89.464    7.69   2   1    -0.38    -0.92    0.025    59.37
308   -2.206   89.005    7.71   2   1    -0.23    -0.97    0.025    59.37
309   -0.741   88.774    7.74   2   1    -0.08    -1.00    0.025    59.37
310    0.741   88.774    7.76   2   1     0.08    -1.00    0.025    59.37
311    2.206   89.005    7.79   2   1     0.23    -0.97    0.025    59.37
312    3.616   89.464    7.81   2   1     0.38    -0.92    0.025    59.37
313    4.937   90.137    7.84   2   1     0.52    -0.85    0.025    59.37
314    6.136   91.008    7.86   2   1     0.65    -0.76    0.025    59.37
315    7.185   92.057    7.89   2   1     0.76    -0.65    0.025    59.37
316    8.056   93.256    7.91   2   1     0.85    -0.52    0.025    59.37
317    8.729   94.577    7.94   2   1     0.92    -0.38    0.025    59.37
318    9.188   95.987    7.96   2   1     0.97    -0.23    0.025    59.37
319    9.420   97.452    7.99   2   1     1.00    -0.08    0.025    59.37
